participant,brochure_id,age,gender,reason,reaction_time,gaze_x,gaze_y
SYN_064,4,27,Female,familiarity,4.814400559723501,-0.025001185748609323,0.08729858293670871
SYN_064,5,27,Female,price,3.4726237530152297,0.7422434283334653,0.01570355333716491
SYN_065,1,29,female,Price,36.16807917069017,0.04526601472284938,-0.06313094239267049
SYN_065,2,29,female,brand,1.1022057414145618,0.5759731533616165,0.0586249338977677
SYN_065,3,29,female,price,4.67480618121284,-0.11169454483036875,-0.04672845666253466
SYN_065,4,29,female,brand,16.574416905084085,-0.4325154539080174,0.004749872454160128
SYN_065,5,29,female,price,1.7924611501762968,0.29630680166291884,0.049994651082037635
SYN_066,1,22,male,brand,4.596797094638669,-0.1672742548155876,0.006038150662716927
SYN_066,2,22,male,price,7.327580024408117,-0.03166361485407179,-0.034082428176632686
SYN_066,3,22,male,brand,1.8591691977818556,-0.21470163573930556,-0.03862591116522179
SYN_066,4,22,male,familiarity,2.912996434403757,0.44618687988435846,0.00947768091367661
SYN_066,5,22,male,familiarity,6.521093727651259,-0.2559070348557484,0.05444691854685998
SYN_067,1,20,female,Price,4.2912220695270955,0.34083935254072073,0.0330596820175053
SYN_067,2,20,female,brand,17.784663575883947,-0.0694073384659151,-0.028104277788301473
SYN_067,3,20,female,brand,5.1229546353635405,-0.09061651307027344,-0.01081274916988335
SYN_067,4,20,female,familiarity,6.491008677681647,0.48452105047963456,0.04803736561970945
SYN_067,5,20,female,familiarity,6.873034961141085,0.17296475241518441,0.0037169290124214388
SYN_068,1,20,female,Price,9.652770399923307,0.05618850731030903,-0.07941151338055259
SYN_068,2,20,female,brand,1.7206682640745956,-0.4365628098599599,-0.08612334161967528
SYN_068,3,20,female,price,10.840995837360623,-0.1012655826117412,-0.06276255263107901
SYN_068,4,20,female,familiarity,1.2180252211621438,-0.46185914685829144,-0.0491966225530332
SYN_068,5,20,female,familiarity,1.9415692377145404,0.16478528632702882,0.056903623845717545
SYN_069,1,25,male,brand,11.476414571186922,0.526423161209888,0.02856825710000476
SYN_069,2,25,male,brand,3.7043553688124966,-0.3583632124911864,-0.07079938703340355
SYN_069,3,25,male,price,6.903131414928963,-0.028696059443608757,-0.00983672903324261
SYN_069,4,25,male,familiarity,5.047634957699695,0.03380047855576862,-0.07165818329630148
SYN_069,5,25,male,familiarity,25.342645251632142,-0.08807342694085013,0.04151498443854941
SYN_070,1,22,female,brand,4.729007920956577,-0.5446546077757138,-0.02595890665822722
SYN_070,2,22,female,brand,5.013652568448588,-0.17433638095529191,-0.045156524333989485
SYN_070,3,22,female,price,8.28182269450026,-0.05194101209032099,-0.012959784411726492
SYN_070,4,22,female,familiarity,1.9555316876271207,0.5305503142642192,0.003322166277974008
SYN_070,5,22,female,familiarity,3.0451987633701263,0.2764508775616699,0.004821844956449747
SYN_071,1,22,Female,familiarity,3.8990203471264984,0.047796574475747755,-0.011540374898904493
SYN_071,2,22,Female,brand,5.009760825858007,0.26130673061197024,0.03117235791715302
SYN_071,3,22,Female,brand,15.802039923670462,-0.14774950328683284,-0.010658998502851135
SYN_071,4,22,Female,familiarity,2.8332130646527314,-0.6069016514677001,-0.0006381434831589095
SYN_071,5,22,Female,brand,3.720858842162317,0.5055384267473191,-0.01039161854415457
SYN_072,1,24,Female,Price,7.075096947983395,-0.3533929712568217,-0.028795896952140777
SYN_072,2,24,Female,brand,5.145033362276928,-0.050087518344679186,-0.059113946859724334
SYN_072,3,24,Female,price,5.822621796919347,-0.15789904126039367,-0.06969334251935276
SYN_072,4,24,Female,familiarity,18.981616477114063,-0.0955947519792536,0.10499117766549579
SYN_072,5,24,Female,familiarity,6.86159362512721,0.09212022261076247,0.005724251206264811
SYN_073,1,24,male,familiarity,52.10089724115314,0.36730055730453604,0.0310769380490424
SYN_073,2,24,male,price,8.134931201281415,-0.4051530881055322,-0.08087100776790837
SYN_073,3,24,male,brand,31.171421193305164,-0.46732588517195267,-0.04934853028249277
SYN_073,4,24,male,familiarity,21.945268315824226,-0.3443269786533391,-0.10571604139098001
SYN_073,5,24,male,familiarity,3.3948285827331026,0.06794062696974718,0.06167863099792167
SYN_074,1,21,Female,brand,60.2981929610467,0.24995892999749927,-0.0247104669988732
SYN_074,2,21,Female,brand,3.0505610651142865,-0.14264067761023477,-0.05386192573264812
SYN_074,3,21,Female,price,2.176170520528721,-0.09150520765702985,-0.019981684859642936
SYN_074,4,21,Female,familiarity,2.4950416714708292,-0.6882642755489999,0.020040004846847648
SYN_074,5,21,Female,price,13.079566114519002,0.37505548829449054,0.03944405468936972
SYN_075,1,25,male,familiarity,2.2262722733229228,-0.19300799541378277,0.025039002636985094
SYN_075,2,25,male,brand,5.680477120339141,-0.06751097541776283,-0.03692459221621571
SYN_075,3,25,male,price,8.439322670248734,-0.1916791513756016,-0.060417827590555334
SYN_075,4,25,male,familiarity,14.630129012065836,-0.04418657426846706,-0.012553595303019522
SYN_075,5,25,male,price,7.752144287605346,0.2185310898607944,0.017311015283472928
SYN_076,1,19,Female,familiarity,4.096754827907293,0.07862469144241446,0.024093633067072195
SYN_076,2,19,Female,brand,12.61751658750241,0.43728619598908236,0.0593530537237719
SYN_076,3,19,Female,brand,1.8230248201777857,-0.033427770084206776,-0.040900886401775
SYN_076,4,19,Female,familiarity,6.316544947986049,0.3476667848841545,0.08554711360224243
SYN_076,5,19,Female,price,4.275971130352964,0.205586679801072,0.0024254963614758476
SYN_077,1,19,Female,familiarity,2.134795731966146,-0.1942917791285125,-0.06845077526075
SYN_077,2,19,Female,brand,4.247036262626002,-0.714275304592709,-0.11044184202333557
SYN_077,3,19,Female,brand,10.181404440315623,-0.418304617287602,-0.0971854207686265
SYN_077,4,19,Female,familiarity,19.461632680390366,1.2379465535397496,-0.032987641552321686
SYN_077,5,19,Female,familiarity,7.875155440278361,0.32509834261677983,0.027341861739597628
SYN_078,1,19,male,familiarity,7.2177774898908025,0.5279194529155716,-0.06603088594640283
SYN_078,2,19,male,brand,2.282463625352005,-0.3028659542057816,-0.05165470161124939
SYN_078,3,19,male,price,7.22206995999747,0.06989499101313404,0.0005278431174958464
SYN_078,4,19,male,familiarity,13.035025646688785,-0.5688026435609201,-0.04260496731395012
SYN_078,5,19,male,brand,3.4676382357735287,-0.581208474009238,0.08638741862911968
SYN_079,1,25,male,familiarity,7.7328346363442275,0.12382260372521289,0.08585650250926465
SYN_079,2,25,male,brand,23.891265529755163,-0.039430473094727206,-0.06579530294367784
SYN_079,3,25,male,brand,7.372873474708655,-0.23098214410083653,-0.06917070179132845
SYN_079,4,25,male,familiarity,12.870291298956332,0.8719733175374308,-0.008087117145317345
SYN_079,5,25,male,brand,1.3732752772382892,0.4921388005109463,-0.01992280122386869
SYN_080,1,20,Female,Price,4.208548271626336,0.023391085407260613,-0.020085264550504627
SYN_080,2,20,Female,brand,2.2484242837563464,0.25963292698062734,0.0318323754473734
SYN_080,3,20,Female,brand,27.179073306185572,-0.1394377402074803,-0.0437231576662183
SYN_080,4,20,Female,familiarity,3.5159938867991904,0.024753790550598898,-0.09536122332119593
SYN_080,5,20,Female,familiarity,7.692828378596571,-0.3850160855631262,0.06266657091410785
SYN_081,1,22,Female,Price,18.333405879015753,0.06613384160679339,-0.07147066915028968
SYN_081,2,22,Female,brand,0.3298147513867155,0.015277107779978524,-0.020281506657745654
SYN_081,3,22,Female,brand,7.171756444528047,0.11672851505154917,0.023182440150562884
SYN_081,4,22,Female,brand,25.468520073101033,-0.09683716308242363,0.03780348024544104
SYN_081,5,22,Female,familiarity,8.831494406359168,0.04743555522387011,0.0980235470312901
SYN_082,1,20,Female,familiarity,14.758592554903615,-0.021630058429145116,0.006777713597134576
SYN_082,2,20,Female,brand,9.146675078713619,0.13971245638783258,0.03741300564949001
SYN_082,3,20,Female,price,2.676189604834838,-0.18926862161651306,-0.05183656762654022
SYN_082,4,20,Female,brand,2.4615967967672043,-0.043133008683525376,0.06464619482314606
SYN_082,5,20,Female,brand,2.797611189315735,0.6471163324392484,0.0014208238394268075
SYN_083,1,22,female,familiarity,6.6587831386500556,0.42072044425314753,-0.09202500137691924
SYN_083,2,22,female,brand,4.650902088997622,0.3830532575505313,0.053371337255201434
SYN_083,3,22,female,brand,5.628145314215824,0.0200964716245621,-0.03692660875591169
SYN_083,4,22,female,familiarity,1.8280405929960515,-0.9365501749774958,0.04724993507577796
SYN_083,5,22,female,familiarity,2.7461333023171197,0.18062329323374526,0.08929618668715159
SYN_084,1,21,Female,familiarity,1.6442001733523124,0.10978842402565445,-0.0457959210638455
SYN_084,2,21,Female,price,1.683098417226016,-0.009010402510934323,0.012941764888912697
SYN_084,3,21,Female,brand,1.373795190166994,-0.2205606720203433,-0.04579571827177606
SYN_084,4,21,Female,familiarity,3.932128660739113,1.3512144572927554,0.032780744621831774
SYN_084,5,21,Female,familiarity,3.522417549474623,0.6819988597041311,-0.02190450597449927
SYN_085,1,24,Female,familiarity,6.7211647901406755,0.5912919536587071,-0.004565608347080894
SYN_085,2,24,Female,brand,2.6538388309064667,-0.09897236858913566,-0.027255952044049854
SYN_085,3,24,Female,price,7.096655004121183,-0.04353991164599386,-0.04703128641342699
SYN_085,4,24,Female,familiarity,4.388401223584611,0.14370602920295356,0.10953931667506343
SYN_085,5,24,Female,familiarity,5.955404521633181,0.3680400139813147,0.03971077355014711
SYN_086,1,23,Female,familiarity,4.215614455025529,-0.09193590856542255,0.05503057627164451
SYN_086,2,23,Female,brand,11.209677106684667,-0.18626391036533368,-0.07076799303751452
SYN_086,3,23,Female,brand,5.948744556977972,-0.03358777210155414,-0.013759265441016274
SYN_086,4,23,Female,familiarity,3.0835081409008223,-0.2392217665269723,-0.09064433764083152
SYN_086,5,23,Female,familiarity,5.519934527455275,0.1402879303569903,0.05014489873461484
SYN_087,1,23,Female,Price,5.7320057397588196,-0.06427783731689787,0.014736818380457994
SYN_087,2,23,Female,brand,2.4887639082208763,0.14513650979084416,-0.002901580497372408
SYN_087,3,23,Female,price,7.858711739751702,-0.336457545531356,-0.04358950667445294
SYN_087,4,23,Female,familiarity,4.741127386723812,0.8524779806045746,0.03958110757999306
SYN_087,5,23,Female,familiarity,3.0770526462258463,0.35675340331848754,0.02456670466717123
SYN_088,1,25,Female,brand,46.35534808378192,0.4763125613697936,0.06867090256537889
SYN_088,2,25,Female,price,2.048357229817299,0.28552280340056735,0.002555464624985869
SYN_088,3,25,Female,brand,3.694286903497473,-0.0779035155611501,-0.0023614592159619486
SYN_088,4,25,Female,familiarity,29.06899279748017,1.207667542431932,0.06725861161555191
SYN_088,5,25,Female,brand,1.8164571598019523,-0.05437998748604006,0.08779387126910454
SYN_089,1,26,male,familiarity,4.309336755791987,-0.012214721632653264,-0.03979337812659697
SYN_089,2,26,male,brand,7.5214548946545765,-0.12151164770847062,-0.01694185707297926
SYN_089,3,26,male,brand,4.234943944105734,-0.1752128359189885,-0.04600438526205197
SYN_089,4,26,male,familiarity,2.6665121641554617,-0.5569371094881435,-0.0292305959021218
SYN_089,5,26,male,price,5.471850475327946,0.6041405960247288,-0.028965523418101595
SYN_090,1,21,Female,brand,11.496814077136296,0.050440421632495354,-0.06941087725604436
SYN_090,2,21,Female,brand,5.4534933063612865,-0.034624740887152256,-0.04696240607687466
SYN_090,3,21,Female,price,4.2458228580554085,-0.35415855540845287,-0.11388327627889173
SYN_090,4,21,Female,familiarity,11.696137569507512,-0.8123455231592571,-0.006515831366502758
SYN_090,5,21,Female,brand,37.011676518314715,0.4782926251396195,-0.03303277616884856
SYN_091,1,22,Female,familiarity,8.83717705544961,0.46488529470899376,-0.05377628206944239
SYN_091,2,22,Female,brand,1.3763004508527754,-0.21208806782339684,-0.06448876710150207
SYN_091,3,22,Female,price,3.6505159817484794,-0.39476260757684367,-0.056765959275106026
SYN_091,4,22,Female,familiarity,3.2314252490868776,-0.10232396861514181,-0.002205956189934126
SYN_091,5,22,Female,brand,4.050642168380805,-0.09524767982913218,0.06675671437810432
SYN_092,1,22,Female,familiarity,5.991917105632225,0.08737559751962054,0.053801199055450055
SYN_092,2,22,Female,price,8.754695529360916,0.22269984575188145,0.02529983700664322
SYN_092,3,22,Female,price,0.5762562926010675,-0.3492935717029058,-0.0884077316882828
SYN_092,4,22,Female,familiarity,4.769911545759177,0.35975042692076786,-0.04580448243806172
SYN_092,5,22,Female,familiarity,26.175783837364275,0.3500515567833131,0.01630206626827984
SYN_093,1,20,male,familiarity,8.245970093121956,0.39945894610442123,0.0040267402829959505
SYN_093,2,20,male,brand,3.3708784193345918,0.396404280490313,0.04034359060297183
SYN_093,3,20,male,price,10.994195768810563,-0.04237535394647701,-0.009987996299300923
SYN_093,4,20,male,familiarity,3.1560566348041963,0.595742868883126,0.08597090047473929
SYN_093,5,20,male,familiarity,5.360065803871933,-0.43421151915325074,0.06560349055288435
SYN_094,1,21,Female,Price,7.254212883146394,0.7255483016522408,0.022219877579491495
SYN_094,2,21,Female,brand,13.836265940908076,0.37143192025115607,0.014431665861098349
SYN_094,3,21,Female,price,2.4418848172033116,-0.18262308633661872,-0.04059726609889107
SYN_094,4,21,Female,familiarity,4.317570268520976,-0.4570490241338672,-0.09786241642731153
SYN_094,5,21,Female,price,3.0653152245601563,0.4395678444236658,0.04754794006594526
SYN_095,1,23,Female,familiarity,2.7958292123603563,-0.01737124763079495,0.023195426662908764
SYN_095,2,23,Female,brand,8.443914366851669,0.22875870443096363,0.04591414454235264
SYN_095,3,23,Female,brand,7.657334076992837,0.27736996758599264,0.022223213619559336
SYN_095,4,23,Female,familiarity,8.908901951751023,-0.5228095853233131,-0.14149177526721762
SYN_095,5,23,Female,price,5.210823153144767,0.8756480445692064,-0.020857696179374843
SYN_096,1,29,Female,familiarity,2.6158029949858093,0.01919856124205837,-0.00601207910522901
SYN_096,2,29,Female,brand,2.2448366556904387,-0.028815167961385807,-0.01957106456916602
SYN_096,3,29,Female,brand,27.080797270469695,0.10121203820405451,0.01826878615144078
SYN_096,4,29,Female,brand,4.014396190257947,-0.48154577134509946,-0.017621996407025095
SYN_096,5,29,Female,familiarity,10.262502577915617,-0.028073579460105413,0.0543281432116078
SYN_097,1,27,male,Price,19.663949820298374,0.06314218190101364,-0.06586696834873267
SYN_097,2,27,male,brand,7.721146848349077,0.14651693831273846,0.0075698228846763325
SYN_097,3,27,male,brand,2.944526902292503,-0.1589535650710749,-0.03757838615539507
SYN_097,4,27,male,familiarity,3.848548967810405,-0.0853209558606342,0.09235943188828354
SYN_097,5,27,male,familiarity,7.422648860409801,-0.6205695903145408,0.0916331854376145
SYN_098,1,20,male,brand,6.113955590564945,0.42158820828912424,-0.023015352913442547
SYN_098,2,20,male,price,11.400863655559474,0.39397292338855294,0.031379021453799165
SYN_098,3,20,male,price,4.698319637005549,-0.1200904769319218,-0.07061780574876442
SYN_098,4,20,male,familiarity,11.637030017543951,0.5244345016187186,0.07039597547914012
SYN_098,5,20,male,brand,4.152391755456284,0.36646520388981374,0.02229317997507836
SYN_099,1,19,Female,brand,2.2121514866347938,0.007263080424343156,-0.10530883845814995
SYN_099,2,19,Female,price,12.516797443900598,0.266136084325646,0.004470372323390426
SYN_099,3,19,Female,brand,7.1759426032061935,0.031095564624116993,-0.024637315832687662
SYN_099,4,19,Female,familiarity,3.017131706638341,0.009746139309140645,0.08900875980415497
SYN_099,5,19,Female,brand,5.732560260327717,0.014911309235386971,0.04564296554855078
SYN_100,1,22,Female,familiarity,4.1992238067764145,-0.16479043467738144,-0.004171210473714791
SYN_100,2,22,Female,brand,0.8436291986963588,0.21256560583652107,-0.006885781707690584
SYN_100,3,22,Female,brand,2.2099901370404353,0.08429189933986302,-0.0026079744546212555
SYN_100,4,22,Female,familiarity,6.965667500348651,-0.08876376267195454,0.09337798825646719
SYN_100,5,22,Female,price,4.447008045527213,0.5081700400046634,-0.018524876381651397
SYN_101,1,28,Female,familiarity,9.12710120526192,-0.34036783742255766,0.030043072242451667
SYN_101,2,28,Female,brand,16.62068468104407,-0.010676890130894276,-0.030410346919036088
SYN_101,3,28,Female,brand,6.442618814444539,-0.21822164097806845,-0.052564750713759045
SYN_101,4,28,Female,familiarity,31.18242027702359,0.8486456760045118,0.10733023695223352
SYN_101,5,28,Female,brand,1.533476916714431,0.16598036093839957,0.04663079699795705
SYN_102,1,23,Female,Price,0.4869899161221734,-0.28848566235807627,0.006134733202483216
SYN_102,2,23,Female,brand,10.091919841700978,0.06647626865619359,-0.031183531072048874
SYN_102,3,23,Female,brand,5.298078633946062,-0.17269113782309423,-0.05958420858393024
SYN_102,4,23,Female,brand,2.19975526238969,1.1844954081482038,0.07873602088099031
SYN_102,5,23,Female,brand,10.046292453657369,0.24678276888553316,0.0640827592596662
SYN_103,1,18,male,Price,4.899038272549268,0.22517838843417445,-0.0348048788304191
SYN_103,2,18,male,brand,6.103127184487248,0.2309416485945089,0.005097548323583868
SYN_103,3,18,male,price,2.6033006843430884,-0.34117626103034104,-0.06212625077533333
SYN_103,4,18,male,familiarity,7.9429719150616584,-0.0023045455076542987,-0.020625236901796073
SYN_103,5,18,male,familiarity,2.963456799152422,0.6014678809156098,0.04404850655777136
SYN_104,1,26,female,familiarity,26.61286857555944,0.07241311259096275,-0.050808410791056705
SYN_104,2,26,female,brand,2.224267297502209,-0.16281484654074307,-0.0517265713380909
SYN_104,3,26,female,brand,11.850561291856962,0.1613380117847115,0.03201900786064516
SYN_104,4,26,female,familiarity,2.999028910760738,0.6506330125074975,0.07182933713076475
SYN_104,5,26,female,price,18.697340148398396,0.5088033201813444,0.002022949981361288
SYN_105,1,23,Female,familiarity,9.8532145703683,-0.2160172054088162,-0.0036603511641991812
SYN_105,2,23,Female,price,21.69778186763872,0.18251867855256493,-0.01881699439343645
SYN_105,3,23,Female,price,3.828372540364992,0.05524159547213617,-0.009324980070831313
SYN_105,4,23,Female,familiarity,58.18958537873077,0.8004079390495483,-0.015509932059695981
SYN_105,5,23,Female,brand,3.1497949621239485,0.44966001788417254,0.033865536100085664
SYN_106,1,29,Female,familiarity,15.51529277064149,0.3821825062283487,-0.030572284527539177
SYN_106,2,29,Female,brand,4.561828545539756,-0.2780818340568994,-0.07437234618404134
SYN_106,3,29,Female,brand,6.29768690357006,-0.25211515753994995,-0.043326492516592055
SYN_106,4,29,Female,familiarity,8.311172012231838,-1.0325034968348281,0.06817953527037993
SYN_106,5,29,Female,brand,2.526805499790337,0.520697534509774,-0.043750405085888365
SYN_107,1,32,Female,Price,14.862898314078508,0.01965666328307336,-0.0490577370363465
SYN_107,2,32,Female,brand,10.693637089708883,0.07437952411482984,0.003294783784747936
SYN_107,3,32,Female,price,5.059412244802521,-0.3870493124395047,-0.10247069637738744
SYN_107,4,32,Female,familiarity,9.237509267591895,-0.3724242905345227,-0.08877557874785234
SYN_107,5,32,Female,price,59.72448859006246,-0.844108090210024,0.09890112752448038
SYN_108,1,19,male,familiarity,11.4650419829214,0.4433470096184845,-0.00034976935541838547
SYN_108,2,19,male,brand,2.866746637501209,0.3022178072049475,0.05392912395774329
SYN_108,3,19,male,price,10.761101422005336,-0.42234924102536575,-0.1278437937842427
SYN_108,4,19,male,familiarity,6.169829164510629,-0.1948022133554821,0.02720648324664912
SYN_108,5,19,male,familiarity,5.955466801110156,-0.3807066251132766,0.03390949044274308
SYN_109,1,19,Female,Price,5.1763440518394095,0.6264487325588737,-0.05903083171054305
SYN_109,2,19,Female,brand,6.525533782041566,0.01843358836964895,0.004117562349504285
SYN_109,3,19,Female,price,8.212639069301494,0.03496324744732332,-0.018499511181763732
SYN_109,4,19,Female,familiarity,6.916775144081484,-0.4559580337708639,-0.05498975644824182
SYN_109,5,19,Female,familiarity,3.120599180135305,0.2833311249046485,-0.0007956971961196966
SYN_110,1,21,Female,familiarity,2.1037210553527426,0.2699485759871764,0.003679966670774821
SYN_110,2,21,Female,brand,5.257708988095387,0.3296119067540803,0.009405217128123686
SYN_110,3,21,Female,brand,35.357532983728184,0.005129923657322875,-0.00600511127629643
SYN_110,4,21,Female,brand,11.806245877051806,0.6113617223443251,-0.015493239310213453
SYN_110,5,21,Female,familiarity,2.7225573506103515,0.6159757238540842,0.03540186275811201
SYN_111,1,20,Female,familiarity,8.86099005118417,0.6754187026670869,-0.02049957450018819
SYN_111,2,20,Female,brand,6.358210576039415,-0.5708595955353066,-0.10882754163926914
SYN_111,3,20,Female,brand,18.297571832365655,-0.11995438303179634,-0.0682653435993418
SYN_111,4,20,Female,familiarity,5.390842995604405,0.6548662868494376,0.06908126549529031
SYN_111,5,20,Female,price,9.94681697482321,0.3114620890188453,0.061557715084961113
SYN_112,1,27,male,familiarity,11.112641248345836,-0.656748038696613,0.00974126527553025
SYN_112,2,27,male,brand,4.049104365793872,0.44614969173522817,0.06120158461388585
SYN_112,3,27,male,brand,15.120195466727251,-0.23729687817373502,-0.08448958393281991
SYN_112,4,27,male,familiarity,3.588080941316818,-0.15395151056317796,-0.08528504243115742
SYN_112,5,27,male,brand,4.5095818683915905,0.265532175120939,0.021137986042509996
SYN_113,1,21,Female,familiarity,19.801034222715277,0.3712970267390756,-0.030952282165555997
SYN_113,2,21,Female,brand,9.612244241125467,-0.2544498672878551,-0.03926950925535195
SYN_113,3,21,Female,price,2.0817915989907654,0.11090897699820532,0.007115373236108946
SYN_113,4,21,Female,brand,6.893618449468971,1.2319323062496972,0.011706504375025378
SYN_113,5,21,Female,familiarity,7.174833308405187,0.6800858285904312,0.042379481257325276
SYN_114,1,28,male,familiarity,8.267904364168578,-0.27601927815004235,-0.07929681374349665
SYN_114,2,28,male,brand,3.353643527096311,-0.17957666116651583,-0.03597818626668195
SYN_114,3,28,male,brand,5.885286960238277,-0.16149131492741747,0.015843798599110274
SYN_114,4,28,male,familiarity,7.427022393619517,-0.3240845787102224,-0.002007209367694822
SYN_114,5,28,male,familiarity,2.306859013278575,-0.004745777971065457,-0.006687243766752607
SYN_115,1,27,Female,familiarity,11.427460554194635,-0.8619146253874392,8.920714100247576e-05
SYN_115,2,27,Female,brand,4.378392624089254,0.26557457838745874,-0.011880673065930658
SYN_115,3,27,Female,brand,56.83470826723946,0.2517725368570768,0.038545703454022084
SYN_115,4,27,Female,familiarity,17.35185558133906,0.9457004547219348,0.11093565622817415
SYN_115,5,27,Female,familiarity,3.5730422200182774,0.3069746309231726,0.030834423387919977
SYN_116,1,19,Female,Price,7.522147092265741,0.35886247454120146,-0.028361921887130725
SYN_116,2,19,Female,brand,15.532808332522556,-0.08288678311113151,-0.03091415226893696
SYN_116,3,19,Female,brand,7.76378978752386,-0.34419331997251584,-0.0903158858474115
SYN_116,4,19,Female,familiarity,4.097508460388098,0.4756610671951565,0.030726411811835386
SYN_116,5,19,Female,price,4.746255377656669,-0.29816628793951727,0.05696440053874341
SYN_117,1,28,Female,Price,1.6662443456637093,0.009878193162326576,-0.015013363944374594
SYN_117,2,28,Female,brand,9.802748753339799,-0.14374802084408356,-0.05574351654344499
SYN_117,3,28,Female,brand,5.639591718348942,-0.204041754473423,-0.05075975921165289
SYN_117,4,28,Female,familiarity,17.23202807093491,0.2379705733570493,-0.09529455799808673
SYN_117,5,28,Female,familiarity,8.275125822398865,-0.061465137319214935,0.08660834425934637
SYN_118,1,22,female,brand,0.9728087600598807,0.22671475338000507,0.02291887796452217
SYN_118,2,22,female,brand,5.5078625254655025,0.175069167879272,-0.017247452942542568
SYN_118,3,22,female,price,8.260211620692347,-0.34743540373980675,-0.067934471816824
SYN_118,4,22,female,familiarity,6.4809494227525715,-0.04325243612936347,0.12782931364493688
SYN_118,5,22,female,brand,6.198343586170334,0.6778487446134477,-0.03996042279327386
SYN_119,1,20,male,brand,5.261649575826397,0.010364430170918967,-0.015296205434221444
SYN_119,2,20,male,brand,10.416252715421594,0.45637861528501955,0.048678876743604826
SYN_119,3,20,male,price,4.254534499210063,-0.30390844875187795,-0.031105527163064722
SYN_119,4,20,male,familiarity,7.957397723777791,0.8668752130395792,0.020717251094105188
SYN_119,5,20,male,brand,6.35124149566701,0.6103372819306074,0.008207102563960508
SYN_120,1,24,Female,familiarity,14.820400276582118,0.3546195635115507,0.027448405725495468
SYN_120,2,24,Female,brand,3.817391227480513,0.2538031098519571,-0.00714376741832759
SYN_120,3,24,Female,price,23.28578190090008,0.18871763108485004,0.0152569085707553
SYN_120,4,24,Female,brand,8.415307398293285,0.9381319632446582,0.003685782218880926
SYN_120,5,24,Female,price,5.4535671938435755,0.4906104522480753,0.012648527913279587
SYN_121,1,30,Female,familiarity,1.8101783363680513,-0.29660442503656803,0.04888149738859279
SYN_121,2,30,Female,brand,3.043935921733892,0.45839906163234395,0.04003707890105854
SYN_121,3,30,Female,brand,3.499417120026366,0.15015045769572138,0.015119767897041485
SYN_121,4,30,Female,familiarity,11.519992564233064,-0.5960389993643069,-0.056345511890242686
SYN_121,5,30,Female,price,8.477588663115364,-0.3962090323111598,0.06908349555725185
SYN_122,1,20,female,Price,19.787238305681186,0.25775519326650165,-0.049630534000522836
SYN_122,2,20,female,price,24.34359808321564,-0.2793559295895932,-0.04892529107148223
SYN_122,3,20,female,brand,4.64490364842237,0.07675411087832236,-0.0047046696696056226
SYN_122,4,20,female,familiarity,33.882206068188104,-0.41665409394199526,0.07784537799903282
SYN_122,5,20,female,familiarity,11.829372857632507,0.2962619862752326,0.04997106797687254
SYN_123,1,22,male,familiarity,9.247994319228487,0.04068007096112499,-0.06393921702380201
SYN_123,2,22,male,brand,8.240263137530237,0.4373602687050047,0.05751256836877217
SYN_123,3,22,male,brand,2.751018774206546,-0.045654562313758924,-0.01534131675839108
SYN_123,4,22,male,familiarity,20.14398476158873,0.0846932998725945,0.054065807105053265
SYN_123,5,22,male,brand,4.294346396278333,0.3584051935618799,0.062028096080608726
SYN_124,1,20,Female,familiarity,8.87215132665784,0.30567503620942676,0.017375196100975907
SYN_124,2,20,Female,brand,18.826848329246218,0.17355794236532499,0.04560163742746418
SYN_124,3,20,Female,price,0.9347777285866872,0.10527865457788037,-0.005083801186216398
SYN_124,4,20,Female,familiarity,11.97576357277907,-0.5411621493904284,-0.055054687771011426
SYN_124,5,20,Female,price,2.8733139119094084,-0.3803033909994427,0.06833382190389074
SYN_125,1,19,female,familiarity,12.456097338213773,-0.09451210196666879,-0.06580576077425897
SYN_125,2,19,female,brand,4.506038744929834,-0.23851116949242038,-0.060276842367877594
SYN_125,3,19,female,price,7.965896411007622,0.1693757241174071,0.03577981282165839
SYN_125,4,19,female,familiarity,12.277649654729029,-0.5036450492366413,-0.054772058166025976
SYN_125,5,19,female,price,2.664692054452511,-0.14398149250853548,0.026988003212980005
SYN_126,1,26,Female,familiarity,5.227307026604212,-0.6146491401547612,-0.09621828558251846
SYN_126,2,26,Female,brand,9.155645100100058,0.20472067881218425,0.028732197575123027
SYN_126,3,26,Female,price,1.3138857055339108,-0.45715943207610904,-0.06647143617984905
SYN_126,4,26,Female,familiarity,5.964760580934615,-1.068163073608018,0.0021102034353505383
SYN_126,5,26,Female,brand,1.8908540522907213,0.2342888285351912,0.028655213158659272
SYN_127,1,21,Female,brand,13.848316097925576,0.06693716271985556,-0.08690316033665574
SYN_127,2,21,Female,brand,7.976300238361186,0.566902947073637,0.06064041643300079
SYN_127,3,21,Female,price,12.50988863225683,-0.29044277372388383,-0.07346375164024288
SYN_127,4,21,Female,familiarity,2.715019631539985,0.4371998578416086,0.04887685324153719
SYN_127,5,21,Female,price,2.455574365623104,0.42712800432147346,0.029803449331482906
SYN_128,1,23,male,familiarity,1.4129376961172304,0.3119746138115803,0.05332838707141238
SYN_128,2,23,male,brand,8.182779559902965,0.22527775853588533,0.008715868738738572
SYN_128,3,23,male,price,5.151965410368415,0.025826827743321373,-0.02405376819183864
SYN_128,4,23,male,familiarity,10.43164495182562,-0.4149866161181134,0.07869792467055439
